,SourceFile,Directory,Date,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score
659,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2505.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2505.JPG,1,RRYO,0,,1,5
660,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2538.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2538.JPG,1,RRLY,0,,1,5
661,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2544.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2544.JPG,1,RRLY,0,,1,4
662,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2555.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2555.JPG,1,RRBG,0,,0,
645,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2376.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2376.JPG,1,RRGB,0,,0,
663,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2556.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2556.JPG,1,RRGO,0,,0,
655,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2469.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2469.JPG,1,RRRB,0,,0,
677,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2897.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2897.JPG,1,RBBO,0,,0,
674,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2879.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2879.JPG,1,RBO,0,RBBO,0,
664,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2669.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2669.JPG,1,RRBR,0,,1,5
665,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2678.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2678.JPG,1,RRGO,0,,1,5
666,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2749.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2749.JPG,1,RBRL,0,,1,5
667,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2759.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2759.JPG,1,RLYY,0,,1,5
668,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2766.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2766.JPG,1,RBRL,0,,1,5
670,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2815.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2815.JPG,1,RBBY,0,,1,4
671,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2817.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2817.JPG,1,RBBY,0,,1,4
672,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2831.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2831.JPG,1,RBBY,0,,1,4
673,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2871.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2871.JPG,1,RWWG,0,,1,6
675,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2881.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2881.JPG,1,RROW,0,,1,5
678,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2899.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2899.JPG,1,RWWG,0,,1,6
679,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2902.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2902.JPG,1,RBBO,0,,1,4
680,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2912.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2912.JPG,1,RBLY,1,,1,4
669,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2792.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2792.JPG,1,RRWY,0,,0,
676,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin/IMG_2896.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_25 Dot ob new nests S A and A begin,25/11/2021,IMG_2896.JPG,1,RYLR,0,,0,
686,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3099.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3099.JPG,1,RLBY,1,,0,
681,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3004.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3004.JPG,1,RWLG,0,,1,5
682,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3007.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3007.JPG,1,RWLG,0,,1,5
684,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3064.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3064.JPG,1,RWLG,0,,1,5
685,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3082.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3082.JPG,1,RBBR,0,,1,6
687,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3110.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3110.JPG,1,RLBY,1,,1,5
688,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3114.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3114.JPG,1,RLBY,1,,1,5
689,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3123.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3123.JPG,1,RWWB,0,,1,5
690,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3132.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3132.JPG,1,RBBO,0,,1,4
691,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3139.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3139.JPG,1,RYLR,0,,1,4
692,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3142.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3142.JPG,1,RBBO,0,,1,4
693,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3146.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3146.JPG,1,RYLR,0,,1,4
694,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3148.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3148.JPG,1,RROW,0,,1,5
695,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3163.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3163.JPG,1,RBBO,0,,1,4
696,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3170.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3170.JPG,1,RBBO,0,,1,4
697,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3173.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3173.JPG,1,RBBO,0,,1,4
698,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3210.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3210.JPG,1,RYLR,0,,1,4
699,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3227.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3227.JPG,1,RRGG,0,,1,5
700,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3238.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3238.JPG,1,RRGG,0,,1,5
702,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3272.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3272.JPG,1,RRRG,0,RORG?,1,6
703,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3335.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3335.JPG,1,RRRG,0,,1,6
704,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3341.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3341.JPG,1,RRRG,0,,1,6
701,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3254.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3254.JPG,1,RRRG,0,RORG?,0,
683,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie/IMG_3055.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_26 Dot ob Beach bikers Antony and Chickie,26/11/2021,IMG_3055.JPG,1,RWLG,0,,0,
706,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_27 Hapuku dead dot and Gooch/IMG_3446.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_27 Hapuku dead dot and Gooch,27/11/2021,IMG_3446.JPG,1,RRGO,0,,0,
707,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_27 Hapuku dead dot and Gooch/IMG_3461.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_27 Hapuku dead dot and Gooch,27/11/2021,IMG_3461.JPG,1,RRBG,0,,1,5
708,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_27 Hapuku dead dot and Gooch/IMG_3479.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_27 Hapuku dead dot and Gooch,27/11/2021,IMG_3479.JPG,1,RRGO,0,,1,5
705,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_27 Hapuku dead dot and Gooch/IMG_3445.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_27 Hapuku dead dot and Gooch,27/11/2021,IMG_3445.JPG,1,RRBG,0,,0,
709,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_28 South Bay/IMG_3492.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_28 South Bay,28/11/2021,IMG_3492.JPG,1,RRGO,0,,0,
710,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3499.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3499.JPG,1,RRGO,0,,1,5
711,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3526.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3526.JPG,1,RYBR,1,,1,5
712,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3535.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3535.JPG,1,RRWR,0,,1,5
713,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3536.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3536.JPG,1,RRWR,0,,1,5
714,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3542.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3542.JPG,1,RROG,0,,1,6
715,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3572.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3572.JPG,1,RRRG,0,,1,6
716,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3573.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3573.JPG,1,RRRG,0,,1,6
717,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3588.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3588.JPG,1,RRGG,0,,1,5
719,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3707.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3707.JPG,1,RROG,0,,1,6
720,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3725.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3725.JPG,1,RYBR,1,,1,5
718,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3692.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,29/11/2021,IMG_3692.JPG,1,RRWG,0,,0,
721,"E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick/IMG_3744.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick",30/11/2021,IMG_3744.JPG,1,RWWG,0,,1,6
723,"E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick/IMG_3773.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick",30/11/2021,IMG_3773.JPG,1,RRLY,0,,1,4
722,"E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick/IMG_3750.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick",30/11/2021,IMG_3750.JPG,1,RRLY,0,,0,
724,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_01 Grass at SB Gooch chick/IMG_4070.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_01 Grass at SB Gooch chick,01/12/2021,IMG_4070.JPG,1,RRLY,0,,1,4
725,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_01 Grass at SB Gooch chick/IMG_4075.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_01 Grass at SB Gooch chick,01/12/2021,IMG_4075.JPG,1,RRLY,0,,1,4
726,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4382.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,07/12/2021,IMG_4382.JPG,1,RBRL,0,,1,5
727,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4385.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,07/12/2021,IMG_4385.JPG,1,RBRL,0,,1,5
729,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4409.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,07/12/2021,IMG_4409.JPG,1,RLYY,0,,1,5
730,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4418.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,07/12/2021,IMG_4418.JPG,1,RLYY,0,,1,5
728,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4387.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,07/12/2021,IMG_4387.JPG,1,RRRB,0,,0,
731,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG/IMG_4721.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG,08/12/2021,IMG_4721.JPG,1,RBGB,0,,1,4
732,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG/IMG_4722.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG,08/12/2021,IMG_4722.JPG,1,RBGB,0,,1,4
733,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG/IMG_4728.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG,08/12/2021,IMG_4728.JPG,1,RBGB,0,,1,4
734,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4774.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_4774.JPG,1,RWBY,0,,1,5
735,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4780.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_4780.JPG,1,RWBY,0,,1,5
736,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4904.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_4904.JPG,1,RWBB,0,,1,4
737,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4936.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_4936.JPG,1,RGGL,0,,1,5
738,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4972.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_4972.JPG,1,RLBY,1,,1,5
739,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4979.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_4979.JPG,1,RBLY,1,,1,4
740,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4987.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_4987.JPG,1,RBLY,1,,1,4
741,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_5014.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_5014.JPG,1,RYLR,0,,1,4
743,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_5054.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_5054.JPG,1,RORB,0,,1,4
744,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_5066.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,10/12/2021,IMG_5066.JPG,1,RBRL,0,,1,5
745,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5130.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,11/12/2021,IMG_5130.JPG,1,RBGB,0,,1,4
746,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5143.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,11/12/2021,IMG_5143.JPG,1,RBGB,0,,1,4
747,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5172.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,11/12/2021,IMG_5172.JPG,1,RWLG,0,,1,5
