,SourceFile,Directory,Date,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score
254,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1066.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1066.JPG,1,RROB,0,,1,6
255,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1067.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1067.JPG,1,RWLG,0,,1,5
256,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1069.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1069.JPG,1,RRGO,0,,1,6
257,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1110.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1110.JPG,1,RBBR,0,,1,6
258,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1114.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1114.JPG,1,RBRB,0,,0,
259,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1127.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1127.JPG,1,RGGL,0,,1,4
260,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1133.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1133.JPG,1,RBOY,0,,1,5
261,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1137.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1137.JPG,1,RBBR,0,,1,6
262,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1146.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1146.JPG,1,RGGL,0,,1,4
263,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1153.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1153.JPG,1,RGGL,0,,1,4
264,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1155.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1155.JPG,1,RBBR,0,,1,6
265,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1190.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1190.JPG,1,RGGL,0,,1,5
266,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1211.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1211.JPG,1,RYLR,0,,1,4
267,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1227.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1227.JPG,1,RLBY,1,,1,5
268,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1230.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1230.JPG,1,RLBY,1,,1,5
269,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1301.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1301.JPG,1,RBBL,0,,1,3
270,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1310.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1310.JPG,1,RBBL,0,,1,3
271,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1330.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1330.JPG,1,RROW,0,,0,
272,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1344.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1344.JPG,1,RBBL,0,,1,3
273,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1347.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1347.JPG,1,RROW,0,,1,5
274,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1349.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1349.JPG,1,RROW,0,,1,5
275,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1402.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1402.JPG,1,RROW,0,,1,5
276,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1403.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1403.JPG,1,RBBL,0,,1,3
277,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1408.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1408.JPG,1,RBWW,0,,1,4
278,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1417.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1417.JPG,1,RRRB,0,,1,6
279,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1420.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1420.JPG,1,RBWW,0,,1,4
280,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1426.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1426.JPG,1,RRRB,0,,1,6
281,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1428.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1428.JPG,1,RBBY,0,,1,5
282,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1429.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1429.JPG,1,RBBY,0,,1,5
283,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1433.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1433.JPG,1,RBWG,0,,1,4
284,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1443.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1443.JPG,1,RBBY,0,,1,5
285,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1453.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1453.JPG,1,RRYY,1,,1,4
286,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1455.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1455.JPG,1,RRYY,1,,1,4
287,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1466.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1466.JPG,1,RWLY,0,,0,
288,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1478.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1478.JPG,1,RWLY,0,,0,
289,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB/IMG_1483.JPG,E:/Dotterel Observations/2022/December/2022_12_05 Dot Ob SB,05/12/2022,IMG_1483.JPG,1,RBRO,0,,1,5
290,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1499.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1499.JPG,1,RBBL,0,,0,
291,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1503.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1503.JPG,1,RRWW,0,,0,
292,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1512.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1512.JPG,1,RRWW,0,,1,6
293,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1514.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1514.JPG,1,RBWW,0,,0,
294,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1530.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1530.JPG,1,RRGO,0,,1,6
295,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1531.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1531.JPG,1,RRGO,0,,1,6
296,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1592.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1592.JPG,1,RRGO,0,,1,6
297,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1597.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1597.JPG,1,RROB,0,,1,5
298,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1607.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1607.JPG,1,RWLG,0,,1,5
299,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1608.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1608.JPG,1,RWLG,0,,1,5
300,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1609.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1609.JPG,1,RROB,0,,1,5
301,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1649.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1649.JPG,1,RBWY,0,chick,0,
302,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1661.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1661.JPG,1,RBOO,0,,1,6
303,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1671.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1671.JPG,1,RBOO,0,,1,6
304,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1688.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1688.JPG,1,00BB,0,CUT LEG,1,4
305,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1690.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1690.JPG,1,00BB,0,CUT LEG,1,4
306,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1694.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1694.JPG,1,RBOO,0,,1,6
307,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1695.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1695.JPG,1,RBOO,0,,1,6
308,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1747.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1747.JPG,1,RBGB,0,,0,
309,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob/IMG_1758.JPG,E:/Dotterel Observations/2022/December/2022_12_06 Short dot ob,06/12/2022,IMG_1758.JPG,1,RWBG,0,,1,6
310,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1788.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1788.JPG,1,RYRB,0,,1,4
311,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1795.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1795.JPG,1,RBYG,0,chick,0,
312,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1816.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1816.JPG,1,RBGB,0,,1,4
313,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1819.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1819.JPG,1,RBWR,0,,1,6
314,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1830.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1830.JPG,1,RBGB,0,,0,
315,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1833.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1833.JPG,1,RWBG,0,,1,5
316,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1839.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1839.JPG,1,RWBB,0,,0,
317,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1850.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1850.JPG,1,RWLB,0,,1,4
318,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1854.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1854.JPG,1,RWLB,0,,1,4
319,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1870.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1870.JPG,1,RWBG,0,,1,5
320,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1871.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1871.JPG,1,RWBG,0,,1,5
321,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1881.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1881.JPG,1,RWBG,0,,1,5
322,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1908.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1908.JPG,1,RWLB,0,,1,4
323,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1912.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1912.JPG,1,RWLB,0,,1,4
324,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1913.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1913.JPG,1,RGGO,0,chick,0,
325,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1969.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1969.JPG,1,RWRR,0,,1,5
326,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_1972.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_1972.JPG,1,RRGB,0,,0,
327,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2025.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2025.JPG,1,RBBR,0,,0,
328,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2065.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2065.JPG,1,RGGL,0,,1,4
329,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2094.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2094.JPG,1,RLBY,1,,1,5
330,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2103.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2103.JPG,1,RLBY,1,,0,
331,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2114.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2114.JPG,1,RLBY,1,,1,5
332,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2161.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2161.JPG,1,RYLR,0,,1,4
333,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2165.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2165.JPG,1,RBOY,0,,1,5
334,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2168.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2168.JPG,1,RBOY,0,,1,5
335,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2186.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2186.JPG,1,RYLR,0,,1,4
336,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2187.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2187.JPG,1,RYLR,0,,1,4
337,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2193.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2193.JPG,1,RROW,0,,0,
338,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2204.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2204.JPG,1,RBWG,0,,0,
339,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2212.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2212.JPG,1,RBWW,0,,1,4
340,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2213.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2213.JPG,1,RBWW,0,,1,4
341,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2224.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2224.JPG,1,RROO,0,,1,4
342,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2228.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2228.JPG,1,RBYG,0,chick,0,
343,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2249.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2249.JPG,1,RBRO,0,,1,5
344,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2262.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2262.JPG,1,RLYY,0,,1,6
345,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2263.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2263.JPG,1,RLYY,0,,0,
346,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2268.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2268.JPG,1,RRWY,0,,1,5
347,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2270.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2270.JPG,1,RBRY,0,,1,5
348,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2277.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2277.JPG,1,RBBY,0,,1,5
349,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2284.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2284.JPG,1,RWLY,0,,0,
350,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2287.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2287.JPG,1,RBBY,0,,1,5
351,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2290.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2290.JPG,1,RWLY,0,,1,5
352,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2292.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2292.JPG,1,RBBY,0,,1,5
353,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2300.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2300.JPG,1,RLYY,0,,1,5
354,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2306.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2306.JPG,1,RRYO,0,,1,6
355,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2318.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2318.JPG,1,RLYY,0,,1,5
356,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2335.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2335.JPG,1,RYLY,0,,1,5
357,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2338.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2338.JPG,1,RGGB,0,,1,6
358,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2340.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,08/12/2022,IMG_2340.JPG,1,RGGB,0,,1,6
359,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2574.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2574.JPG,1,RBYW,0,,0,
360,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2598.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2598.JPG,1,RBGB,0,,0,
361,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2605.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2605.JPG,1,RBWR,0,,1,6
362,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2613.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2613.JPG,1,RBWR,0,,1,6
363,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2622.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2622.JPG,1,RWBB,0,,1,4
364,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2627.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2627.JPG,1,RWBB,0,,1,4
365,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2633.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2633.JPG,1,RWBB,0,,1,4
366,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2668.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2668.JPG,1,RWLB,0,,1,4
367,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2672.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2672.JPG,1,RWLB,0,,1,4
368,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2674.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2674.JPG,1,RWLB,0,,1,4
369,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2676.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2676.JPG,1,RWBG,0,,1,5
370,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2680.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2680.JPG,1,RWBG,0,,1,5
371,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2701.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2701.JPG,1,RWLB,0,,1,4
372,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2705.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2705.JPG,1,RROB,0,,0,
373,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2713.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2713.JPG,1,RRGB,0,,1,6
374,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2718.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2718.JPG,1,RWLG,0,,1,5
375,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2738.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2738.JPG,1,RWLG,0,,1,5
376,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2747.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2747.JPG,1,RBGY,0,,0,
377,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2763.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2763.JPG,1,RWRR,0,,1,5
378,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2765.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2765.JPG,1,RRGB,0,,1,6
379,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2776.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2776.JPG,1,RGOO,0,chick,0,
380,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2800.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2800.JPG,1,RRGB,0,,1,6
381,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2801.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2801.JPG,1,RRGB,0,,1,6
382,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2821.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2821.JPG,1,RGOG,0,chick,0,
383,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2829.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2829.JPG,1,RGOB,0,chick,0,
